"Tree Id",Address,"New Data Field","Common Name","Root Issues","Scientific Name",Condition,"Crown/Branch Issues",Status,"Tree Work-Pruning","Trunk Issues","Tree Work-PHC","Tree Work-Other","Primary ID",Targets,"Client Site","Site Factors","Main Issue - Trunk","Main Issue - Branch","Main Issue - Root",Priority,"Health Issues","Load on Branch Defect","Load on Root Defect","Load on Trunk Defect","Fall Distance/Dead-Weak Branches","Likelihood of Failure - Trunk","Likelihood of Failure - Roots","Likelihood of Impact - Roots","Likelihood of Failure - Branches","Likelihood of Impact - Trunk","Likelihood of Failure and Impact - Roots","Likelihood of Failure and Impact - Trunk","Likelihood of Impact - Crown/Branches",AB,"Tree Work-Preservation",Monitor,"Consequences - Roots","Likelihood of Failure and Impact - Branches","Consequences - Trunk",Years,"Risk Rating - Trunk","Risk Rating - Roots","Consequences - Branches",Cycle,Grove,"Risk Rating - Branches","Residence Name","Phone Number",Email,"Tag Number",Veteran/Historic/Memorial?,"Next Inspection","Last Inspection","Inspection Cycle",Notes,"Address Number","Address Street",City,Code,Cultivar,Genus,"Land Use","Land Type","Location on Site",DBH,"DBH Stem 1","DBH Stem 2","DBH Stem 3","DBH Stem 4","DBH Stem 5","DBH Stem 6",User,"Number of Stems (Multi Calc)","Last Modified User","DBH Range","Date Added","Tree Height (Estimated)","Height Range","Last Modified","TPZ Ratio","Tree Protection Zone (TPZ)","CRZ Ratio","Critical Root Zone (CRZ)","Crown Spread","Canopy Shape",Observations-Characteristics,"Pest Management Observations","Observations-Biotic Pest",Observations-Abiotic,"Observation Comments",Longitude,Latitude,Photos,"Tree Work Preservation","Overall Risk Rating","Mitigation Options","Residual Risk",Final/Preliminary?,"Inspection Interval","Sidewalk Infringement","Tree Well Rating","Well Covering",Dimensions
337,"408 Gay Street",,"Pin oak",,"Quercus palustris",Good,,Alive,"Crown Clean, Deadwood, Structure Prune",,"Mulch, Root zone improvement",,9158,,"Borough of Phoenixville",,,,,High,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,437,,,,,,408,"Gay Street",Phoenixville,QUPA,,Quercus,"Single Family",Street,West,28.5,,,,,,,mike,,mike,24-30in,6/25/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Cavity, Crack, Deadwood, Girdling Root",,,"Mechanical Damage, Nutrient Deficiency",,-75.517123682142,40.127670424502,16287786024242972630584666991748.jpg_pg_61153089903f2.jpg,,,,,,,,,,
336,"602 Buttonwood Street",,"American hornbeam",,"Carpinus caroliniana",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root Collar Excavate, Root zone improvement",,9111,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,436,,,,,,602,"Buttonwood Street",Phoenixville,CACA,,Carpinus,"Single Family",Street,South,1,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Girdling Root, Leaning trunk",,,,,-75.51431434021,40.126485520391,16287882973737634231114644503449.jpg_pg_61155662bf934.jpg,,,,,,,,,,
335,"14 Buttonwood Street",,Honeylocust,,"Gleditsia triacanthos",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root Collar Excavate, Root zone improvement",,9110,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,435,,,,,,14,"Buttonwood Street",Phoenixville,GLTR,,Gleditsia,"Single Family",Street,South,1,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Poor Taper",,,"Mechanical Damage",,-75.514704097492,40.126417746971,1628788788537751809798805001808.jpg_pg_61155848084c0.jpg,,,,,,,,,,
334,"224 4th Avenue",,Honeylocust,,"Gleditsia triacanthos",Fair,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root Collar Excavate, Root zone improvement",,9109,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,434,,,,,,224,"4th Avenue",Phoenixville,GLTR,,Gleditsia,"Single Family",Street,South,1.5,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Poor Taper",,,,"Honey locust plant bug",-75.514850277883,40.126384932847,16287888442462385247712977739917.jpg_pg_61155881ce29b.jpg,,,,,,,,,,
333,"228 4th Avenue",,"Eastern hophornbeam",,"Ostrya virginiana",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root Collar Excavate, Root zone improvement",,9108,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,433,,,,,,228,"4th Avenue",Phoenixville,OSVI,,Ostrya,"Single Family",Street,South,1,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Poor Taper",,SLF,"Mechanical Damage",,-75.514940131885,40.126363398569,16287889750696726968606192117932.jpg_pg_611559060e49d.jpg,,,,,,,,,,
332,"228 4th Avenue",,"Red maple",,"Acer rubrum",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9107,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,432,,,,,,228,"4th Avenue",Phoenixville,ACRU,,Acer,"Single Family",Street,South,1.5,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Compacted Soil, Crack",,,,,-75.515076924545,40.126344940611,16287892519901263491832132801511.jpg_pg_61155a1966330.jpg,,,,,,,,,,
331,"234 4th Avenue",,Honeylocust,,"Gleditsia triacanthos",Fair,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root Collar Excavate, Root zone improvement",,9106,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,431,,,,,,234,"4th Avenue",Phoenixville,GLTR,,Gleditsia,"Single Family",Street,South,1,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Compacted Soil, Poor Taper",,,"Under Watered",,-75.515211034995,40.126321355436,16287892972295609820229324828035.jpg_pg_61155a44d2d3b.jpg,,,,,,,,,,
330,"234 4th Avenue",,"Eastern hophornbeam",,"Ostrya virginiana",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root Collar Excavate, Root zone improvement",,9105,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,430,,,,,,234,"4th Avenue",Phoenixville,OSVI,,Ostrya,"Single Family",Street,South,1,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Poor Taper",,,,,-75.515388400042,40.126287681489,16287897418406303873481901473681.jpg_pg_61155bff71771.jpg,,,,,,,,,,
329,"234 4th Avenue",,Honeylocust,,"Gleditsia triacanthos",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9104,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,429,,,,,,234,"4th Avenue",Phoenixville,GLTR,,Gleditsia,"Single Family",Street,South,1,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Girdling Root, Poor Taper",,,,,-75.515518487179,40.126267172624,16287897799617387094142304131262.jpg_pg_61155c29de3f4.jpg,,,,,,,,,,
328,"242 4th Avenue",,"Red maple",,"Acer rubrum",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9103,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,428,,,,,,242,"4th Avenue",Phoenixville,ACRU,,Acer,"Single Family",Street,South,1.5,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Over pruned, Poor Taper",,,"Under Watered",,-75.515624434435,40.126244612865,16287898185579202603701840260924.jpg_pg_61155c4fcc6b2.jpg,,,,,,,,,,
327,"246 4th Avenue",,Honeylocust,,"Gleditsia triacanthos",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root Collar Excavate, Root zone improvement",,9101,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,427,,,,,,246,"4th Avenue",Phoenixville,GLTR,,Gleditsia,"Single Family",Street,South,1.5,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Girdling Root, Poor Taper",,,,,-75.515750498259,40.126217951323,16287901385717061372886696595535.jpg_pg_61155d8edebc0.jpg,,,,,,,,,,
326,"583 Gay Street",,Honeylocust,,"Gleditsia triacanthos",Fair,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9100,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,426,,,,,,583,"Gay Street",Phoenixville,GLTR,,Gleditsia,"Industrial/ Large Commercial",Street,South,2,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Poor Taper",,,,"Honey locust plant bug",-75.5160602934,40.126161551871,16287903422786967890229633351102.jpg_pg_61155e5de93c5.jpg,,,,,,,,,,
325,"583 Gay Street",,Honeylocust,,"Gleditsia triacanthos",Fair,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root Collar Excavate, Root zone improvement",,9099,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,425,,,,,,583,"Gay Street",Phoenixville,GLTR,,Gleditsia,"Single Family",Street,South,2,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Symmetrical,"Poor Taper",,,,"Honey locust plant bug",-75.516163267664,40.126141878622,16287904163996046667352560587287.jpg_pg_61155ea734723.jpg,,,,,,,,,,
324,"583 Gay Street",,Honeylocust,,"Gleditsia triacanthos",Fair,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root Collar Excavate, Root zone improvement",,9098,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,424,,,,,,583,"Gay Street",Phoenixville,GLTR,,Gleditsia,"Single Family",Street,South,2,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Leaning trunk, Poor Taper",,,,"Honey locust plant bug",-75.516257144979,40.126123420604,16287905170621042095626780860727.jpg_pg_61155f0c89f43.jpg,,,,,,,,,,
323,"583 Gay Street",,Basswood,,"Tilia  species",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root Collar Excavate, Root zone improvement",,9097,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,423,,,,,,583,"Gay Street",Phoenixville,TI,,Tilia,"Single Family",Street,South,2,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Symmetrical,"Compacted Soil, Crack, Poor Taper",,,,,-75.516396619848,40.126091631784,16287905660371746795437060462962.jpg_pg_61155f3d8c6cc.jpg,,,,,,,,,,
322,"583 Gay Street",,Basswood,,"Tilia  species",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",Cable,9096,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,422,,,,,,583,"Gay Street",Phoenixville,TI,,Tilia,"Small Commercial",Street,East,26,,,,,,,mike,,mike,24-30in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Cavity, Co-dominant Limbs, Compacted Soil, Crack, Girdling Root, Included Bark, Leaning trunk",,,"Mechanical Damage",,-75.516420567983,40.125916954906,16287907750423332833921237803886.jpg_pg_611560171e933.jpg,,,,,,,,,,
321,"613 Gay Street",,"Sugar maple",,"Acer saccharum",Good,,Alive,"Deadwood, Structure Prune",,"Mulch, Root zone improvement",,9095,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,421,,,,,,613,"Gay Street",Phoenixville,ACSA2,,Acer,"Single Family",Street,East,22,,,,,,,mike,,mike,18-24in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Deadwood, Girdling Root, Leaning trunk",,,,,-75.516297186369,40.125534461469,16287907026274157096264786567260.jpg_pg_61155fcd17f86.jpg,,,,,,,,,,
320,"610 Main Street",,"Norway maple",,"Acer platanoides",Good,,Alive,"Clearance Prune, Structure Prune",,"Root zone improvement",,9094,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,420,,,,,,610,"Main Street",Phoenixville,ACPL,,Acer,,,,13,,,,,,,mike,,mike,12-18in,6/23/2021,,N/A,6/23/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Crack, Girdling Root",,,,,-75.514120212701,40.125616194348,,,,,,,,,,,
319,"220 3rd Avenue",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9093,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,419,,,,,,220,"3rd Avenue",Phoenixville,AM,,Amelanchier,"Industrial/ Large Commercial",Street,South,4.5,,,,,,,mike,,mike,3-6in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Cavity, Co-dominant Limbs, Deadwood, Leaning trunk",,"Fungus, Scale",,Rust,-75.515029717424,40.127362282106,1628781918322802275940461522860.jpg_pg_61153d7bbd041.jpg,,,,,,,,,,
318,"222 3rd Avenue",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9092,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,418,,,,,,222,"3rd Avenue",Phoenixville,AM,,Amelanchier,"Industrial/ Large Commercial",Street,South,4.5,,,,,,,mike,,mike,3-6in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Broken Limb, Co-dominant Limbs, Deadwood, Girdling Root",,"Fungus, Scale",,Rust,-75.515151757934,40.127347926129,16287818420871249817387455136239.jpg_pg_61153d3109a15.jpg,,,,,,,,,,
317,"222 3rd Avenue",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9091,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,417,,,,,,222,"3rd Avenue",Phoenixville,AM,,Amelanchier,"Industrial/ Large Commercial",Street,South,4.5,,,,,,,mike,,mike,3-6in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Broken Limb, Co-dominant Limbs, Deadwood, Girdling Root",,"Fungus, Scale",,Rust,-75.51521881316,40.127339722711,16287817782108712413631941341382.jpg_pg_61153ceb203d1.jpg,,,,,,,,,,
316,"222 3rd Avenue",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9090,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,416,,,,,,222,"3rd Avenue",Phoenixville,AM,,Amelanchier,"Industrial/ Large Commercial",Street,South,4.5,,,,,,,mike,,mike,3-6in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Broken Limb, Co-dominant Limbs, Deadwood, Girdling Root",,"Canker, Fungus, Scale","Mechanical Damage",Rust,-75.515324760416,40.127319214164,16287817130821610907679946185912.jpg_pg_61153caec12a7.jpg,,,,,,,,,,
315,"241 3rd Avenue",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9089,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,415,,,,,,241,"3rd Avenue",Phoenixville,AM,,Amelanchier,"Industrial/ Large Commercial",Street,South,4.5,,,,,,,mike,,mike,3-6in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Deadwood",,"Fungus, Scale","Mechanical Damage",Rust,-75.515415955522,40.12730793446,1628781634914737863214878627286.jpg_pg_61153c5eca0d1.jpg,,,,,,,,,,
314,"243 3rd Avenue",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9088,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,414,,,,,,243,"3rd Avenue",Phoenixville,AM,,Amelanchier,"Industrial/ Large Commercial",Street,South,4.5,,,,,,,mike,,mike,3-6in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Deadwood, Leaning trunk",,"Fungus, Scale","Mechanical Damage",Rust,-75.515633214453,40.127245383341,16287815393097266166449666792024.jpg_pg_61153bf96f63d.jpg,,,,,,,,,,
313,"230 3rd Avenue",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9087,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,413,,,,,,230,"3rd Avenue",Phoenixville,AM,,Amelanchier,"Industrial/ Large Commercial",Street,South,4.5,,,,,,,mike,,mike,3-6in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Deadwood, Leaning trunk",,"Fungus, Scale","Mechanical Damage",Rust,-75.515724409559,40.127243332484,162878144634670556459953373214.jpg_pg_61153b9ce058a.jpg,,,,,,,,,,
312,"249 3rd Avenue",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9086,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,412,,,,,,249,"3rd Avenue",Phoenixville,AM,,Amelanchier,"Industrial/ Large Commercial",Street,South,4.5,,,,,,,mike,,mike,3-6in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Deadwood, Leaning trunk",,"Canker, Fungus, Scale","Mechanical Damage, Nutrient Deficiency, Under Watered",Rust,-75.515810240248,40.127225900194,16287812172976438081017992984470.jpg_pg_61153b4008371.jpg,,,,,,,,,,
311,"249 3rd Avenue",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9085,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,411,,,,,,249,"3rd Avenue",Phoenixville,AM,,Amelanchier,"Industrial/ Large Commercial",Street,South,4.5,,,,,,,mike,,mike,3-6in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Deadwood, Leaning trunk",,"Canker, Fungus, Scale","Mechanical Damage",Rust,-75.515902776459,40.127197188177,16287811382988512129594116953683.jpg_pg_61153a6ab1d1b.jpg,,,,,,,,,,
310,"249 3rd Avenue",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Crown Clean, Deadwood, Structure Prune",,"Mulch, Root zone improvement",,9084,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,410,,,,,,249,"3rd Avenue",Phoenixville,AM,,Amelanchier,"Industrial/ Large Commercial",Street,South,4.5,,,,,,,mike,,mike,3-6in,6/23/2021,,N/A,8/12/2021,,,,,,Symmetrical,"Co-dominant Limbs, Crack, Deadwood, Leaning trunk",,"Fungus, Scale, SLF","Mechanical Damage, Under Watered",Rust,-75.515988607147,40.127190010171,16287810866128316870528269036978.jpg_pg_61153a3c0d7fe.jpg,,,,,,,,,,
309,"501 Gay Street",,"Flowering dogwood",,"Cornus florida",Poor,,Alive,"Crown Clean, Deadwood",,,"Remove, Replant",9083,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,409,,,,,,501,"Gay Street",Phoenixville,COFL,,Cornus,"Single Family",Street,South,8,,,,,,,mike,,mike,6-12in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Cavity, Compacted Soil, Crack, Deadwood, Leaning trunk, Poor Taper",,"Boring Insect","Nutrient Deficiency",,-75.516308671065,40.127128012397,16287809776061529924993025322479.jpg_pg_611539ca2edbb.jpg,,,,,,,,,,
308,"501 Gay Street",,"Flowering dogwood",,"Cornus florida",Good,,Alive,"Crown Clean, Structure Prune",,"Root zone improvement",,9082,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,408,,,,,,501,"Gay Street",Phoenixville,COFL,,Cornus,"Single Family",Street,South,6,,,,,,,mike,,mike,6-12in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Deadwood, Girdling Root",,Fungus,,,-75.516609864209,40.127079232273,16287808350932616286295788556834.jpg_pg_611539420a541.jpg,,,,,,,,,,
307,"501 Gay Street",,"Callery pear",,"Pyrus calleryana",Fair,,Alive,"Crown Clean, Deadwood, Structure Prune",,"Mulch, Root zone improvement",,9081,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,407,,,,,,501,"Gay Street",Phoenixville,PYCA,,Pyrus,"Single Family",Street,East,14.3,11.5,8.5,,,,,mike,"Multiple Stems",mike,12-18in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Broken Limb, Co-dominant tree, Crack, Deadwood, Included Bark",,,,,-75.516755566282,40.12693877353,16287827348649162280466590134699.jpg_pg_611540a83ef8b.jpg,,,,,,,,,,
306,"501 Gay Street",,"Callery pear",,"Pyrus calleryana",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",Cable,9080,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,406,,,,,,501,"Gay Street",Phoenixville,PYCA,,Pyrus,"Single Family",Street,East,15.17,10,9,7,,,,mike,"Multiple Stems",mike,12-18in,6/23/2021,,N/A,8/12/2021,,,,,,,"Cavity, Co-dominant tree, Deadwood, Epicormic shoots, Girdling Root, Included Bark, Leaning trunk",Rust,,,,-75.516736790819,40.126865967729,1628782811010394169662741302947.jpg_pg_611540faebee8.jpg,,,,,,,,,,
305,"511 Gay Street",,"Red maple",,"Acer rubrum",Good,,Alive,"Crown Clean, Structure Prune",,"Amend Soil, Mulch, Root zone improvement",,9079,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,405,,,,,,511,"Gay Street",Phoenixville,ACRU,,Acer,"Single Family",Street,East,3,,,,,,,mike,,mike,3-6in,6/23/2021,,N/A,8/12/2021,,,,,,Symmetrical,"Crack, Poor Taper",,,"Mechanical Damage, Nutrient Deficiency, Under Watered",,-75.516712650938,40.12679316185,16287829033727278477087796481549.jpg_pg_6115414fe596d.jpg,,,,,,,,,,
304,"511 Gay Street",,Basswood,,"Tilia  species",Good,,Alive,"Clearance Prune, Crown Clean, Deadwood, Structure Prune",,"Mulch, Root zone improvement",Cable,9078,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,404,,,,,,511,"Gay Street",Phoenixville,TI,,Tilia,"Single Family",Street,East,21.5,,,,,,,mike,,mike,18-24in,6/23/2021,,N/A,8/12/2021,,,,,,Symmetrical,"Broken Limb, Co-dominant Limbs, Compacted Soil, Crack, Deadwood, Girdling Root, Included Bark","Sooty mold",,,,-75.516641572399,40.12664139723,16287829935854767697809274631737.jpg_pg_611541ab14365.jpg,,,,,,,,,,
303,"517 Gay Street",,Honeylocust,,"Gleditsia triacanthos",Good,,Alive,"Crown Clean, Deadwood, Structure Prune",,Mulch,"Expand Well",9077,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,403,,,,,,517,"Gay Street",Phoenixville,GLTR,,Gleditsia,"Single Family",Street,East,14.5,,,,,,,mike,,mike,12-18in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Broken Limb, Co-dominant Limbs, Compacted Soil, Crack, Deadwood, Epicormic shoots, Girdling Root, Leaning trunk",,Fungus,"Mechanical Damage","Honey locust plant bug, webworm",-75.516636207981,40.126547056891,16287830793633075356223511150939.jpg_pg_6115420557b9f.jpg,,,,,,,,,,
302,"518 Gay Street",,"Pin oak",,"Quercus palustris",Good,,Alive,"Clearance Prune, Crown Clean, Deadwood",,"Mulch, Root zone improvement",,9076,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,402,,,,,,518,"Gay Street",Phoenixville,QUPA,,Quercus,"Single Family",Street,East,23.5,,,,,,,mike,,mike,18-24in,6/23/2021,,N/A,8/12/2021,,,,,,Symmetrical,"Broken Limb, Co-dominant Limbs, Deadwood, Girdling Root, Vine growth",,,"Nutrient Deficiency",,-75.516621455832,40.126488606832,16287832088705737863851211553331.jpg_pg_6115428394376.jpg,,,,,,,,,,
301,"517 Gay Street",,Basswood,,"Tilia  species",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",Cable,9074,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,401,,,,,,517,"Gay Street",Phoenixville,TI,,Tilia,"Single Family",Street,East,21.15,15,9.5,11.5,,,,mike,"Multiple Stems",mike,18-24in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant tree, Compacted Soil, Crack, Deadwood, Girdling Root, Included Bark, Leaning trunk",,,"Mechanical Damage",,-75.516579881592,40.126390164515,16287834340534030291243219840247.jpg_pg_6115436ba832d.jpg,,,,,,,,,,
300,"583 Gay Street",,"Paperbark Maple",,"Acer	griseum",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9073,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,400,,,,,,583,"Gay Street",Phoenixville,ACGR,,Acer,"Multi Family",Street,North,1,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant Limbs, Over pruned",,,,,-75.516139999314,40.12624762799,16287902559851074000815849619708.jpg_pg_61155e1504d4f.jpg,,,,,,,,,,
299,"245 4th Avenue",,"Paperbark Maple",,"Acer	griseum",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9072,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,399,,,,,,245,"4th Avenue",Phoenixville,ACGR,,Acer,"Single Family",Street,North,1,,,,,,,mike,,mike,0-3in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Co-dominant Limbs",,,,,-75.516032719077,40.126269397518,16287902089595627641327584086498.jpg_pg_61155dd4b4783.jpg,,,,,,,,,,
298,"245 4th Avenue",,Serviceberry,,"Amelanchier  species",Good,,Alive,"Crown Clean, Structure Prune",,"Mulch, Root zone improvement",,9071,,"Borough of Phoenixville",,,,,Medium,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,398,,,,,,245,"4th Avenue",Phoenixville,AM,,Amelanchier,"Single Family",Street,North,4,,,,,,,mike,,mike,3-6in,6/23/2021,,N/A,8/12/2021,,,,,,Asymmetrical,"Girdling Root",,,,,-75.515795831802,40.126316988523,16287900659048912927499869725924.jpg_pg_61155d5269d2a.jpg,,,,,,,,,,
